Text,Label
"@USER The EXACT same thing goes for Fresno, CA. I know we have a shit-ton more cases, but only reported 6 so far because screening criteria is meant to screen out all but the worst/most direct cases. If there were enough tests for everyone I’m sure we’d be in the 100s by now. #Covid_19",INFORMATIVE
I raised the case of a constituent stranded in Austria with the Foreign Secretary today. The govt need a clear strategy to repatriate UK citizens from abroad #COVID19 #coronavirus HTTPURL,UNINFORMATIVE
"Between just 10 a.m. and 6 p.m., 14 people in New York City died from the virus, pushing the Big Apple’s total death toll to 43. Coronavirus killing more than a person an hour in NYC HTTPURL via @USER",INFORMATIVE
"@USER I've heard GSK co-own the US Patented Coronavirus with the Bill &amp; Melinda Gates Foundation Publicised flu deaths, albeit boosted by 5G, largely ignored before, will bring about mandatory vaccines, microchip IDs &amp; a cashless society But I'm sure that's all just 'conspiracy'.😃 HTTPURL",UNINFORMATIVE
"@USER @USER Already knew he was an idiot! He was one of two congressman to vote against covid 19 funding right? Colorado..I thought they were better! Buck should be from MY state, AL!!🤣",UNINFORMATIVE
South Korea is desperately trying to find out why scores of cured coronavirus patients tested positive for the disease days later ... health officials do not believe the patients were reinfected or remained infectious HTTPURL,UNINFORMATIVE
"Baystate Health reported Friday it has now tested 377 individuals for coronavirus. Of those tested, 17 were positive for COVID-19 and 147 were found to be negative. HTTPURL",INFORMATIVE
JUST IN: Seattle Starbucks closed after employee tests positive for coronavirus😷 Store located at 1st Ave and University St.,INFORMATIVE
"@USER You asked earlier today for potential guests: 1) John Solomon of Just The News with his CoronaVirus articles 2) Mike Lindell, CEO of My Pillow now making masks",UNINFORMATIVE
"$CTSO Is running its manufacturing plant 24/7. ""CytoSorbents Shares Up 32% After CytoSorb Used in Covid-19 Patients"" Also on my list $SRNE, $BCRX.",UNINFORMATIVE
"Covid-19 in Kentucky: That didn't take long. Local news now reporting that UK Med Center preparing to receive 2nd case, believed to be related in some manner to the 1st. Not saying how.",INFORMATIVE
"Feel-good story of the day. A 101 years old man has recovered from Covid-19 in Italy. He has survived the 1918 flu, a World War and now coronavirus. #COVID19",INFORMATIVE
I have a Kuwaiti friend who's back in Kuwait waiting for his papers to come back here &amp; get Masters in Pharmacology. Kuwait currently has 130 confirmed cases of COVID-19. Beginning Monday they're bringing back 50k Kuwaitis who've been in countries around the globe. He's freaked.,INFORMATIVE
“An attendee at the Conservative Political Action Conference — a major annual right-wing gathering held in Maryland this February and attended by President Trump — tested positive Saturday for the novel coronavirus...” Soros and the commies did this HTTPURL,INFORMATIVE
"House Speaker David Osborne says they are working on a Coronavirus relief bill in a conference committee. He says it will deal with unemployment, insurance and allowing restaurants more options. More at 430 @USER @USER HTTPURL",UNINFORMATIVE
"'The worst is yet to come': Spanish PM tells nation to prepare for 'hard days ahead' as Madrid exhibition centre is transformed into giant hospital - while coronavirus death toll hits 1,725 with 28,572 cases. HTTPURL",INFORMATIVE
"#Predation is wholly Bi-Partisan This Is Why People All Over America Are Scared To Death Of Being Tested For The Coronavirus A woman in the United States was billed $34,927.43 after being tested and treated for the coronavirus HTTPURL",UNINFORMATIVE
"#HappyMothersDay #KeepMumSafe #COVIDー19 #SocialDistancing #VirtualHugs #QuaratineLife #Video #BeKind Although we want to hug those positive women who have helped us to be who we are, we have to find different ways of staying connected! 💐💜🙏🏾💖 HTTPURL",UNINFORMATIVE
"#COVID2019 Total confirmed cases in 🇮🇹Italy, 🇩🇪Germany, 🇫🇷France, 🇬🇧UK &amp; 🇪🇸Spain during the first 60 days Visit📊HTTPURL &amp; follow👉@USER for the latest updates HTTPURL",UNINFORMATIVE
".@USER says ""2nd new case is the sister of Fiji’s very 1st case, the flight attendant from Lautoka. This was a case we have long been expecting. She is the young mother of an existing case, the COVID-positive one-year old baby boy"" #FijiNews #TeamFiji #fijipol #Fiji",INFORMATIVE
"•Since March 12, the number of new #COVID19 cases in Ontario has been growing by an average of 26% daily. •The daily rate of increase since Monday has averaged 15.6% •These researchers looked at a scenario in which the rate of increase is kept on par with Japan at 7.5%",UNINFORMATIVE
"@USER @USER Trump’s concern was that reported case numbers would “make him look bad.” He lied to people and told them it would just go away. He wasted two months of response time, caused countless deaths and gave Covid-19 two extra months to spread. He failed the USA.",UNINFORMATIVE
"@USER אז נו? 100,000s of Palestinians haven't died of Coronain Gaza? HTTPURL",UNINFORMATIVE
"Unfortunate, .@USER .@USER government isnt intrested in using iron hand to stop COVID-19 Protesters at Shaheen Bagh be charged under Public Safety Act. IAS-UP and Bengal must b terminated 4 usin influence 2 avoid quarantine after their children return 4rm Videsh.",UNINFORMATIVE
"So they are going from quarantine, directly to #Lockdown? Eish! 112 South African citizens who will be reunited with their families after testing negative for #coronavirus at the end of their quarantine at the Ranch Resort in Polokwane #CoronaVirusSA #Day3 #LockdownSouthAfrica",INFORMATIVE
"If Hillary had won and Trump was just the same old pompous critic, what would he be saying now about the coronavirus response? (Remember that HRC was a skilled govt manager.) HTTPURL",UNINFORMATIVE
Note: Has Iran even asked for USA assistance thru @USER administration? Cease your ASSumptions on how #MAGA supporters think/feel about those infected by China’s deliberate spread of #COVIDー19 world-wide🤦‍♀️,UNINFORMATIVE
"There is a high probability that people who will test positive for COVID-19 this coming week might be more than the previous weeks, with the rate at which Prayer Centres (Mosques&amp;Churches) have defied the order by the Govt to not converge at a crowded place for now,",UNINFORMATIVE
Lagos State Government discharges five more #coronavirus patients today. The total number of those who have recovered from the virus in Nigeria is now eight. Alhamdulilahi!,INFORMATIVE
this should also say OUR NHS is not coping due to TEN years of SAVAGE tory cuts ( labour spend 6.1% on the NHS and the tories since 2010 a measly 1.3% and we've had 17 thousand bed closures and hospital closures #NHSheroes #Covid_19 #CoronaCrisis #Corona #Covid_19,UNINFORMATIVE
What should you tell your residents and staff if there is a positive #COVID-19 case in your community? The latest update to the #Multifamily Q &amp; A has the answer... HTTPURL,UNINFORMATIVE
@USER Washington's Governor is a jackass.His state has the highest Death Rate from Coronavirus.Inslee's snarky partisan remarks to Pence were unprofessional/disrespectful.Inslee's putting personal politics over caring for his constituents We're All in this Together Act like an American,UNINFORMATIVE
"This is effectively my 25th day of lockdown. I was told to work from home for 14 days the second work found out I was at Forest when the statement was released confirming Mr Marinakis had tested positive for Covid-19. I live on my own, in a small village, on Dartmoor...cont...",INFORMATIVE
MONTVILLE TWP. - Did you recover from the COVID-19 novel coronavirus? HTTPURL,UNINFORMATIVE
"Western Railway: 4 persons suspected to have #COVID19 who had flown down from Germany&amp;were heading to Surat, were deboarded from Garib Rath train in Palghar today. They had 'home quarantine stamp' on their hands, still they were defying the protocol HTTPURL",INFORMATIVE
Only essential services to operate in 75 districts across country with covid 19 cases... includes Lucknow. #lockdown #fightagainstcorona HTTPURL,UNINFORMATIVE
Played golf today with a couple of people in the medical arena. They told me MV Hospital in Dayton Ohio has 4 cases of #COVID19 . Doctors and nurses being laid off. Another person in the Kettering System told me the same thing. Makes you thing what is really happening?,INFORMATIVE
"@USER Over 7,000 people die every day in the US for various reasons. So your tweet is suggesting coronavirus has caused less than one day's worth of deaths in about a month? Gotcha.",UNINFORMATIVE
"#COVID19 could potentially uncover the contribution of family #caregivers in healthcare @USER #Campaignforinclusivecare validates their role in the recovery of their love one, a reality in many #military #veteran families HTTPURL HTTPURL",UNINFORMATIVE
"Update: At least 2,600 US soldiers and civilians in Europe are in self-quarantine because of possible contact with the patient, according to the US defense department. Of them, 35 were diagnosed with the new coronavirus. HTTPURL",INFORMATIVE
"@USER Dom's strategy - to show the NHS failing. Thereby catalysing Faragist US-style privatisation of #NHS. 'Worst case' - med costs of elderly, lulled into neo-con post-Brexit, 'cleansed', if they Covid die, having served their pawnsy purpose. It's win-win for these psychopaths.",UNINFORMATIVE
"WEDNESDAY: Lou Dobbs viewer poll asks if Trump’s response to coronavirus has been “superb,” “great” or merely “very good” FRIDAY: Lou Dobbs is self-quarantining after one of his team members tested positive for it. HTTPURL",INFORMATIVE
Two of the three confirmed cases of Covid-19 in the Capital are in Parvesh Singh Verma's West Delhi constituency. Wonder what he has to say...,INFORMATIVE
"Dear @USER - don’t be an idiot, you might have heard about a #pandemic which is killing thousands of residents in #football loving countries? Let organizations and countries decide what to do with their competions based on #science and experts’ advise? -#covid19 HTTPURL",UNINFORMATIVE
Feeling like a crazy person while working from home? You aren't the only one. Here's how you get through feeling cray cray! #coronavirususa #coronapocolypse #positivethoughts #positiveenergy #workfromhome #workingfromhome HTTPURL via @USER,UNINFORMATIVE
World Economic Forum Postpones Event in Brazil as Coronavirus Cases Rise HTTPURL,UNINFORMATIVE
"Brexit news: Transition extension likely as coronavirus causes negotiation chaos | UK | News | HTTPURL So, another extension only makes me more suspicious of what this Corona Virus ‘crisis’ is really about: political resets worldwide. HTTPURL",UNINFORMATIVE
"#MSM: we're all going to die from #coronavirus! Me: NOT! 45 million with the flu and 18,000 dead from 10.1.2019 to present in USA. HTTPURL 148 infected coronavirus and 11 dead since 1.1.2020 in USA HTTPURL #TheStory #FoxNews",INFORMATIVE
"Tonight on the #ProAmericaReport with Ed Martin🦅 @USER on Mike Flynn and the Deep State @USER Coronavirus, peace and the U.S. 7 pm PT / 10 ET FM 96.1 AM 1170 San Diego HTTPURL HTTPURL",UNINFORMATIVE
